,,,,,,,
zip,uscis_id,lat,lng,,,,
67675,6,39.45,-99.09,,,,
67701,6,39.38,-101.04,,,,
67730,6,39.81,-101.04,,,,
67731,6,39.74,-101.53,,,,
67732,6,39.36,-101.37,,,,
67733,6,39.33,-101.54,,,,
67734,6,39.42,-100.89,,,,
67735,6,39.34,-101.7,,,,
67736,6,38.95,-100.49,,,,
67737,6,39.11,-100.46,,,,
67738,6,39.12,-100.63,,,,
67739,6,39.9,-100.78,,,,
67740,6,39.35,-100.43,,,,
67741,6,39.33,-102.03,,,,
67743,6,39.38,-101.19,,,,
67744,6,39.85,-100.96,,,,
67745,6,39.78,-101.37,,,,
67747,6,39.1,-101,,,,
67748,6,39.12,-100.85,,,,
67749,6,39.82,-100.53,,,,
67751,6,39.11,-100.36,,,,
67752,6,39.06,-100.23,,,,
67753,6,39.47,-100.74,,,,
67756,6,39.77,-101.8,,,,
67757,6,39.54,-100.56,,,,
67758,6,38.89,-101.75,,,,
67761,6,38.91,-101.59,,,,
67762,6,38.86,-101.96,,,,
67764,6,39.06,-101.24,,,,
67801,6,37.75,-100.01,,,,
67831,6,37.18,-99.76,,,,
67834,6,37.54,-99.63,,,,
67835,6,37.8,-100.34,,,,
67836,6,38.04,-102,,,,
67837,6,37.54,-100.62,,,,
67838,6,37.98,-101.13,,,,
67839,6,38.48,-100.46,,,,
67840,6,37.03,-99.98,,,,
67841,6,37.65,-100.23,,,,
67842,6,37.63,-99.75,,,,
67843,6,37.73,-99.93,,,,
67844,6,37.38,-100.19,,,,
67846,6,37.97,-100.86,,,,
67849,6,38.12,-99.71,,,,
67850,6,38.6,-100.62,,,,
67851,6,37.99,-100.98,,,,
67853,6,37.82,-100.45,,,,
67854,6,38.08,-99.89,,,,
67855,6,37.57,-101.75,,,,
67857,6,37.94,-101.54,,,,
67859,6,37.2,-100.7,,,,
67860,6,37.94,-101.25,,,,
67861,6,38.48,-101.35,,,,
67862,6,37.52,-101.88,,,,
67863,6,38.49,-101.21,,,,
67864,6,37.28,-100.33,,,,
67865,6,37.44,-100.01,,,,
67867,6,37.59,-100.44,,,,
67868,6,37.88,-100.67,,,,
67869,6,37.26,-100.57,,,,
67870,6,37.43,-100.98,,,,
67871,6,38.47,-100.9,,,,
67876,6,37.84,-99.75,,,,
67877,6,37.47,-100.84,,,,
67878,6,37.98,-101.75,,,,
67879,6,38.47,-101.75,,,,
67880,6,37.57,-101.35,,,,
67882,6,37.78,-99.89,,,,
67901,6,37.04,-100.93,,,,
67905,6,37.04,-100.93,,,,
67950,6,37,-101.89,,,,
67951,6,37.17,-101.34,,,,
67952,6,37.32,-101.2,,,,
67953,6,37.26,-101.78,,,,
67954,6,37.11,-101.63,,,,
40003,6,38.26,-85.05,,,,
40004,6,37.81,-85.46,,,,
40006,6,38.59,-85.31,,,,
40007,6,38.4,-85.06,,,,
40008,6,37.91,-85.31,,,,
40009,6,37.49,-85.14,,,,
40010,6,38.38,-85.43,,,,
40011,6,38.52,-85.2,,,,
40012,6,37.9,-85.21,,,,
40013,6,37.9,-85.46,,,,
40014,6,38.33,-85.48,,,,
40018,6,38.25,-85.48,,,,
40019,6,38.36,-85.17,,,,
40020,6,37.93,-85.38,,,,
40022,6,38.15,-85.31,,,,
40023,6,38.16,-85.42,,,,
40025,6,38.3,-85.65,,,,
40026,6,38.4,-85.59,,,,
40027,6,38.28,-85.62,,,,
40031,6,38.4,-85.37,,,,
40032,6,38.4,-85.37,,,,
40033,6,37.56,-85.25,,,,
40036,6,38.43,-84.98,,,,
40037,6,37.63,-85.4,,,,
40040,6,37.73,-85.06,,,,
40041,6,38.26,-85.65,,,,
40045,6,38.71,-85.37,,,,
40046,6,38.03,-85.16,,,,
40047,6,38.04,-85.55,,,,
40048,6,37.83,-85.46,,,,
40049,6,37.66,-85.42,,,,
40050,6,38.43,-85.17,,,,
40051,6,37.65,-85.58,,,,
40052,6,37.63,-85.51,,,,
40055,6,38.48,-85.32,,,,
40056,6,38.31,-85.48,,,,
40057,6,38.35,-85.11,,,,
40058,6,38.55,-85.08,,,,
40059,6,38.34,-85.6,,,,
40060,6,37.55,-85.43,,,,
40061,6,37.7,-85.27,,,,
40062,6,37.62,-85.46,,,,
40063,6,37.58,-85.33,,,,
40065,6,38.21,-85.23,,,,
40066,6,38.21,-85.23,,,,
40067,6,38.21,-85.35,,,,
40068,6,38.38,-85.25,,,,
40069,6,37.68,-85.22,,,,
40070,6,38.48,-85.26,,,,
40071,6,38.03,-85.34,,,,
40075,6,38.55,-85.12,,,,
40076,6,38.13,-85.06,,,,
40077,6,38.48,-85.46,,,,
40078,6,37.81,-85.12,,,,
40104,6,38.06,-86.3,,,,
40107,6,37.78,-85.66,,,,
40108,6,37.99,-86.18,,,,
40109,6,38.06,-85.71,,,,
40110,6,37.91,-85.65,,,,
40111,6,37.83,-86.62,,,,
40115,6,37.73,-86.25,,,,
40117,6,37.93,-86.17,,,,
40118,6,38.11,-85.75,,,,
40119,6,37.6,-86.55,,,,
40121,6,37.89,-85.96,,,,
40122,6,37.89,-85.96,,,,
40129,6,38.07,-85.67,,,,
40140,6,37.78,-86.35,,,,
40142,6,37.88,-86.21,,,,
40143,6,37.77,-86.45,,,,
40144,6,37.75,-86.41,,,,
40145,6,37.65,-86.28,,,,
40146,6,37.87,-86.28,,,,
40150,6,37.83,-85.72,,,,
40152,6,37.59,-86.4,,,,
40153,6,37.73,-86.54,,,,
40155,6,37.93,-85.99,,,,
40157,6,37.98,-86.31,,,,
40159,6,37.82,-85.94,,,,
40160,6,37.82,-85.94,,,,
40161,6,38,-86.41,,,,
40162,6,37.75,-85.96,,,,
40165,6,37.98,-85.71,,,,
40170,6,37.91,-86.53,,,,
40171,6,37.93,-86.45,,,,
40175,6,37.81,-85.97,,,,
40176,6,37.88,-86.33,,,,
40177,6,37.98,-85.95,,,,
40178,6,37.68,-86.42,,,,
40201,6,38.22,-85.74,,,,
40202,6,38.22,-85.74,,,,
40203,6,38.22,-85.74,,,,
40204,6,38.22,-85.74,,,,
40205,6,38.22,-85.74,,,,
40206,6,38.22,-85.74,,,,
40207,6,38.22,-85.74,,,,
40208,6,38.22,-85.74,,,,
40209,6,38.22,-85.74,,,,
40210,6,38.22,-85.74,,,,
40211,6,38.22,-85.74,,,,
40212,6,38.22,-85.74,,,,
40213,6,38.22,-85.74,,,,
40214,6,38.22,-85.74,,,,
40215,6,38.22,-85.74,,,,
40216,6,38.22,-85.74,,,,
40217,6,38.22,-85.74,,,,
40218,6,38.22,-85.74,,,,
40219,6,38.22,-85.74,,,,
40220,6,38.22,-85.74,,,,
40221,6,38.22,-85.74,,,,
40222,6,38.22,-85.74,,,,
40223,6,38.22,-85.74,,,,
40224,6,38.22,-85.74,,,,
40225,6,38.22,-85.74,,,,
40228,6,38.22,-85.74,,,,
40229,6,38.22,-85.74,,,,
40231,6,38.22,-85.74,,,,
40232,6,38.22,-85.74,,,,
40233,6,38.22,-85.74,,,,
40241,6,38.22,-85.74,,,,
40242,6,38.22,-85.74,,,,
40243,6,38.22,-85.74,,,,
40245,6,38.22,-85.74,,,,
40250,6,38.22,-85.74,,,,
40251,6,38.22,-85.74,,,,
40252,6,38.22,-85.74,,,,
40253,6,38.22,-85.74,,,,
40255,6,38.22,-85.74,,,,
40256,6,38.22,-85.74,,,,
40257,6,38.22,-85.74,,,,
40258,6,38.22,-85.74,,,,
40259,6,38.22,-85.74,,,,
40261,6,38.22,-85.74,,,,
40266,6,38.22,-85.74,,,,
40268,6,38.22,-85.74,,,,
40269,6,38.22,-85.74,,,,
40270,6,38.22,-85.74,,,,
40272,6,38.22,-85.74,,,,
40280,6,38.22,-85.74,,,,
40281,6,38.22,-85.74,,,,
40282,6,38.22,-85.74,,,,
40283,6,38.22,-85.74,,,,
40285,6,38.22,-85.74,,,,
40287,6,38.22,-85.74,,,,
40289,6,38.22,-85.74,,,,
40290,6,38.22,-85.74,,,,
40291,6,38.22,-85.74,,,,
40292,6,38.22,-85.74,,,,
40293,6,38.22,-85.74,,,,
40294,6,38.22,-85.74,,,,
40295,6,38.22,-85.74,,,,
40296,6,38.22,-85.74,,,,
40297,6,38.22,-85.74,,,,
40298,6,38.22,-85.74,,,,
40299,6,38.22,-85.74,,,,
40310,6,37.75,-84.76,,,,
40311,6,38.31,-84.03,,,,
40312,6,37.86,-83.92,,,,
40313,6,38.16,-83.43,,,,
40316,6,37.91,-83.53,,,,
40317,6,38.18,-83.27,,,,
40319,6,38.14,-83.54,,,,
40322,6,37.95,-83.62,,,,
40324,6,38.2,-84.55,,,,
40328,6,37.58,-85.05,,,,
40330,6,37.76,-84.84,,,,
40334,6,38.01,-83.77,,,,
40336,6,37.69,-83.96,,,,
40337,6,37.96,-83.82,,,,
40339,6,37.93,-84.63,,,,
40340,6,37.87,-84.58,,,,
40342,6,38.03,-84.89,,,,
40346,6,37.94,-83.76,,,,
40347,6,38.14,-84.68,,,,
40348,6,38.3,-84.14,,,,
40350,6,38.26,-83.93,,,,
40351,6,38.19,-83.44,,,,
40353,6,38.06,-83.94,,,,
40355,6,38.62,-84.89,,,,
40356,6,37.87,-84.58,,,,
40357,6,38.14,-84.11,,,,
40358,6,38.09,-83.69,,,,
40359,6,38.53,-84.83,,,,
40360,6,38.13,-83.75,,,,
40361,6,38.2,-84.26,,,,
40362,6,38.2,-84.26,,,,
40363,6,38.55,-84.97,,,,
40366,6,38.08,-83.75,,,,
40370,6,38.39,-84.53,,,,
40371,6,38.11,-83.61,,,,
40372,6,37.91,-84.86,,,,
40374,6,38.2,-83.92,,,,
40376,6,37.79,-83.7,,,,
40379,6,38.27,-84.68,,,,
40380,6,37.84,-83.85,,,,
40383,6,38.05,-84.72,,,,
40384,6,38.05,-84.72,,,,
40385,6,37.73,-84.15,,,,
40386,6,38.02,-84.74,,,,
40387,6,37.91,-83.5,,,,
40390,6,37.86,-84.65,,,,
40391,6,37.99,-84.18,,,,
40392,6,37.99,-84.18,,,,
40402,6,37.32,-83.96,,,,
40403,6,37.57,-84.29,,,,
40404,6,37.57,-84.29,,,,
40405,6,37.57,-84.23,,,,
40409,6,37.4,-84.41,,,,
40410,6,37.71,-84.65,,,,
40419,6,37.46,-84.5,,,,
40422,6,37.64,-84.77,,,,
40423,6,37.64,-84.77,,,,
40434,6,37.39,-83.93,,,,
40437,6,37.47,-84.81,,,,
40440,6,37.58,-84.78,,,,
40442,6,37.36,-84.7,,,,
40444,6,37.61,-84.57,,,,
40445,6,37.29,-84.21,,,,
40446,6,37.61,-84.57,,,,
40447,6,37.43,-83.98,,,,
40448,6,37.47,-84.75,,,,
40452,6,37.6,-84.95,,,,
40456,6,37.36,-84.34,,,,
40460,6,37.37,-84.26,,,,
40461,6,37.61,-84.41,,,,
40464,6,37.6,-84.9,,,,
40468,6,37.64,-84.95,,,,
40472,6,37.68,-83.94,,,,
40473,6,37.38,-84.33,,,,
40475,6,37.74,-84.29,,,,
40476,6,37.74,-84.29,,,,
40481,6,37.48,-84.09,,,,
40484,6,37.53,-84.66,,,,
40486,6,37.34,-83.9,,,,
40488,6,37.47,-84.03,,,,
40489,6,37.33,-84.68,,,,
40492,6,37.42,-84.3,,,,
40495,6,37.7,-84.08,,,,
40502,6,38.04,-84.45,,,,
40503,6,38.04,-84.45,,,,
40504,6,38.04,-84.45,,,,
40505,6,38.04,-84.45,,,,
40506,6,38.04,-84.45,,,,
40507,6,38.04,-84.45,,,,
40508,6,38.04,-84.45,,,,
40509,6,38.04,-84.45,,,,
40510,6,38.04,-84.45,,,,
40511,6,38.04,-84.45,,,,
40512,6,38.04,-84.45,,,,
40513,6,38.04,-84.45,,,,
40514,6,38.04,-84.45,,,,
40515,6,38.04,-84.45,,,,
40516,6,38.04,-84.45,,,,
40517,6,38.04,-84.45,,,,
40522,6,38.04,-84.45,,,,
40523,6,38.04,-84.45,,,,
40524,6,38.04,-84.45,,,,
40526,6,38.04,-84.45,,,,
40533,6,38.04,-84.45,,,,
40536,6,38.04,-84.45,,,,
40544,6,38.04,-84.45,,,,
40546,6,38.04,-84.45,,,,
40550,6,38.04,-84.45,,,,
40555,6,38.04,-84.45,,,,
40574,6,38.04,-84.45,,,,
40575,6,38.04,-84.45,,,,
40576,6,38.04,-84.45,,,,
40577,6,38.04,-84.45,,,,
40578,6,38.04,-84.45,,,,
40579,6,38.04,-84.45,,,,
40580,6,38.04,-84.45,,,,
40581,6,38.04,-84.45,,,,
40582,6,38.04,-84.45,,,,
40583,6,38.04,-84.45,,,,
40588,6,38.04,-84.45,,,,
40591,6,38.04,-84.45,,,,
40598,6,38.05,-84.5,,,,
40601,6,38.19,-84.86,,,,
40602,6,38.19,-84.86,,,,
40603,6,38.19,-84.86,,,,
40604,6,38.19,-84.86,,,,
40618,6,38.19,-84.86,,,,
40619,6,38.19,-84.86,,,,
40620,6,38.19,-84.86,,,,
40621,6,38.19,-84.86,,,,
40622,6,38.19,-84.86,,,,
40701,6,36.93,-84.1,,,,
40702,6,36.93,-84.1,,,,
40724,6,37.09,-83.87,,,,
40729,6,37.18,-84.11,,,,
40730,6,36.7,-84.14,,,,
40734,6,36.94,-84,,,,
40737,6,37,-84.16,,,,
40740,6,37.02,-84.07,,,,
40741,6,37.12,-84.08,,,,
40742,6,37.12,-84.08,,,,
40743,6,37.12,-84.08,,,,
40744,6,37.12,-84.08,,,,
40745,6,37.12,-84.08,,,,
40754,6,36.65,-84.11,,,,
40755,6,37.16,-84.1,,,,
40759,6,36.82,-84.11,,,,
40763,6,36.69,-83.96,,,,
40769,6,36.73,-84.16,,,,
40771,6,36.9,-84.08,,,,
40801,6,36.83,-83.25,,,,
40803,6,37.04,-83.4,,,,
40806,6,36.86,-83.33,,,,
40807,6,36.96,-82.95,,,,
40808,6,36.97,-83.21,,,,
40810,6,36.92,-83.36,,,,
40813,6,36.72,-83.62,,,,
40815,6,36.74,-83.26,,,,
40816,6,37,-83.34,,,,
40818,6,36.8,-83.23,,,,
40819,6,36.82,-83.45,,,,
40820,6,36.76,-83.17,,,,
40823,6,36.98,-82.98,,,,
40824,6,36.86,-83.38,,,,
40826,6,37.05,-82.79,,,,
40827,6,37.06,-83.45,,,,
40828,6,36.86,-83.19,,,,
40829,6,36.8,-83.3,,,,
40830,6,36.75,-83.33,,,,
40831,6,36.84,-83.32,,,,
40840,6,36.95,-83.39,,,,
40843,6,36.86,-83,,,,
40844,6,37.07,-83.39,,,,
40845,6,36.74,-83.53,,,,
40847,6,36.85,-83.15,,,,
40849,6,36.9,-83.07,,,,
40854,6,36.85,-83.35,,,,
40855,6,36.96,-82.91,,,,
40856,6,36.76,-83.58,,,,
40858,6,37,-83.39,,,,
40862,6,37,-82.89,,,,
40863,6,36.75,-83.46,,,,
40865,6,36.9,-83.22,,,,
40868,6,37.09,-83.39,,,,
40870,6,36.94,-83.11,,,,
40873,6,36.82,-83.41,,,,
40874,6,36.97,-83.44,,,,
40902,6,36.8,-83.64,,,,
40903,6,36.83,-83.84,,,,
40906,6,36.86,-83.88,,,,
40913,6,36.93,-83.53,,,,
40914,6,37.16,-83.56,,,,
40915,6,36.87,-83.82,,,,
40921,6,36.77,-83.92,,,,
40923,6,36.91,-83.85,,,,
40927,6,36.9,-83.06,,,,
40930,6,36.87,-83.73,,,,
40931,6,37.11,-83.75,,,,
40932,6,37.22,-83.78,,,,
40935,6,36.82,-83.76,,,,
40939,6,36.79,-83.74,,,,
40940,6,36.64,-83.92,,,,
40941,6,37.12,-83.74,,,,
40943,6,36.93,-83.84,,,,
40944,6,37.09,-83.69,,,,
40946,6,36.95,-83.83,,,,
40949,6,36.88,-83.87,,,,
40951,6,37.12,-83.77,,,,
40953,6,36.91,-83.81,,,,
40955,6,36.73,-83.79,,,,
40958,6,36.79,-83.6,,,,
40962,6,37.15,-83.76,,,,
40964,6,36.78,-83.33,,,,
40965,6,36.61,-83.72,,,,
40972,6,37.27,-83.64,,,,
40977,6,36.76,-83.7,,,,
40979,6,37.02,-83.51,,,,
40981,6,37.27,-83.49,,,,
40982,6,36.91,-83.7,,,,
40983,6,37.31,-83.78,,,,
40988,6,36.88,-83.52,,,,
40995,6,36.78,-83.81,,,,
40997,6,36.88,-83.71,,,,
40999,6,37,-83.8,,,,
41001,6,38.96,-84.38,,,,
41002,6,38.77,-84,,,,
41003,6,38.52,-84.38,,,,
41004,6,38.68,-84.06,,,,
41005,6,39.02,-84.72,,,,
41006,6,38.78,-84.37,,,,
41007,6,38.91,-84.26,,,,
41008,6,38.67,-85.16,,,,
41010,6,38.49,-84.56,,,,
41011,6,39.08,-84.5,,,,
41012,6,39.08,-84.5,,,,
41014,6,39.08,-84.5,,,,
41015,6,38.98,-84.48,,,,
41016,6,39.08,-84.5,,,,
41017,6,39.02,-84.56,,,,
41018,6,39,-84.58,,,,
41019,6,39.08,-84.5,,,,
41022,6,38.99,-84.64,,,,
41030,6,38.78,-84.6,,,,
41031,6,38.38,-84.29,,,,
41033,6,38.74,-84.47,,,,
41034,6,38.75,-83.88,,,,
41035,6,38.68,-84.59,,,,
41037,6,38.42,-83.82,,,,
41039,6,38.42,-83.86,,,,
41040,6,38.67,-84.33,,,,
41041,6,38.42,-83.73,,,,
41042,6,38.99,-84.64,,,,
41043,6,38.79,-84.21,,,,
41044,6,38.65,-83.96,,,,
41045,6,38.73,-85.06,,,,
41046,6,38.71,-84.82,,,,
41048,6,39.08,-84.7,,,,
41049,6,38.29,-83.65,,,,
41051,6,38.95,-84.54,,,,
41052,6,38.65,-84.75,,,,
41053,6,38.85,-84.52,,,,
41054,6,38.57,-84.58,,,,
41055,6,38.53,-83.87,,,,
41056,6,38.62,-83.78,,,,
41059,6,39.03,-84.37,,,,
41061,6,38.58,-84.15,,,,
41062,6,38.69,-83.91,,,,
41063,6,38.83,-84.51,,,,
41064,6,38.53,-84.03,,,,
41065,6,38.35,-83.52,,,,
41071,6,39.08,-84.48,,,,
41072,6,39.08,-84.48,,,,
41073,6,39.1,-84.47,,,,
41074,6,39.11,-84.46,,,,
41075,6,39.08,-84.45,,,,
41076,6,39.08,-84.48,,,,
41080,6,39.03,-84.83,,,,
41081,6,38.32,-83.56,,,,
41083,6,38.65,-84.94,,,,
41085,6,39.03,-84.39,,,,
41086,6,38.67,-84.9,,,,
41091,6,38.95,-84.66,,,,
41092,6,38.83,-84.69,,,,
41093,6,38.4,-83.61,,,,
41094,6,38.86,-84.61,,,,
41095,6,38.78,-84.89,,,,
41096,6,38.61,-83.8,,,,
41097,6,38.63,-84.56,,,,
41098,6,38.6,-85.06,,,,
41099,6,39.08,-84.48,,,,
41101,6,38.45,-82.64,,,,
41102,6,38.45,-82.64,,,,
41105,6,38.45,-82.64,,,,
41114,6,38.45,-82.64,,,,
41121,6,38.42,-82.81,,,,
41124,6,38.02,-82.85,,,,
41128,6,38.42,-83.1,,,,
41129,6,38.41,-82.6,,,,
41132,6,38.28,-82.82,,,,
41135,6,38.38,-83.26,,,,
41139,6,38.51,-82.72,,,,
41141,6,38.55,-83.19,,,,
41142,6,38.3,-83.09,,,,
41143,6,38.33,-82.93,,,,
41144,6,38.57,-82.82,,,,
41146,6,38.23,-82.91,,,,
41149,6,38.06,-83.05,,,,
41159,6,38.01,-82.95,,,,
41160,6,38.01,-82.95,,,,
41164,6,38.3,-83.16,,,,
41166,6,38.63,-83.09,,,,
41168,6,38.29,-82.73,,,,
41169,6,38.51,-82.69,,,,
41171,6,38.09,-83.12,,,,
41173,6,38.27,-83.28,,,,
41174,6,38.7,-83.01,,,,
41175,6,38.72,-82.96,,,,
41179,6,38.59,-83.32,,,,
41180,6,38.15,-82.79,,,,
41181,6,38.24,-82.85,,,,
41183,6,38.55,-82.73,,,,
41189,6,38.57,-83.57,,,,
41201,6,38,-82.71,,,,
41203,6,37.83,-82.43,,,,
41204,6,37.83,-82.7,,,,
41214,6,37.82,-82.55,,,,
41216,6,37.74,-82.79,,,,
41219,6,37.93,-82.88,,,,
41222,6,37.78,-82.79,,,,
41224,6,37.86,-82.53,,,,
41226,6,37.98,-82.96,,,,
41230,6,38.1,-82.6,,,,
41231,6,37.82,-82.45,,,,
41232,6,37.91,-82.71,,,,
41234,6,37.79,-82.73,,,,
41238,6,37.8,-82.94,,,,
41240,6,37.81,-82.8,,,,
41250,6,37.79,-82.42,,,,
41254,6,37.86,-82.72,,,,
41255,6,37.88,-82.84,,,,
41256,6,37.83,-82.84,,,,
41257,6,37.88,-82.79,,,,
41260,6,37.81,-82.76,,,,
41262,6,37.87,-82.59,,,,
41263,6,37.84,-82.76,,,,
41264,6,38,-82.71,,,,
41265,6,37.76,-82.75,,,,
41267,6,37.83,-82.42,,,,
41268,6,37.78,-82.77,,,,
41271,6,37.82,-82.72,,,,
41274,6,37.86,-82.79,,,,
41301,6,37.73,-83.54,,,,
41307,6,37.55,-83.57,,,,
41310,6,37.64,-83.24,,,,
41311,6,37.58,-83.7,,,,
41313,6,37.74,-83.5,,,,
41314,6,37.47,-83.67,,,,
41317,6,37.46,-83.29,,,,
41332,6,37.79,-83.41,,,,
41333,6,37.55,-83.77,,,,
41338,6,37.36,-83.76,,,,
41339,6,37.55,-83.37,,,,
41347,6,37.53,-83.6,,,,
41348,6,37.48,-83.32,,,,
41351,6,37.31,-83.59,,,,
41352,6,37.86,-83.37,,,,
41360,6,37.76,-83.61,,,,
41362,6,37.6,-83.6,,,,
41364,6,37.39,-83.62,,,,
41365,6,37.74,-83.63,,,,
41366,6,37.59,-83.23,,,,
41367,6,37.41,-83.2,,,,
41368,6,37.57,-83.65,,,,
41385,6,37.62,-83.41,,,,
41386,6,37.46,-83.77,,,,
41390,6,37.42,-83.37,,,,
41397,6,37.68,-83.68,,,,
41408,6,37.78,-83.27,,,,
41413,6,37.98,-83.09,,,,
41421,6,37.96,-83.13,,,,
41425,6,37.89,-83.44,,,,
41426,6,37.78,-83,,,,
41433,6,37.63,-82.95,,,,
41451,6,37.87,-83.25,,,,
41459,6,37.9,-83.01,,,,
41464,6,37.67,-83.02,,,,
41465,6,37.74,-83.06,,,,
41472,6,37.91,-83.26,,,,
41477,6,38.01,-83.27,,,,
41501,6,37.47,-82.51,,,,
41502,6,37.47,-82.51,,,,
41503,6,37.66,-82.29,,,,
41512,6,37.26,-82.43,,,,
41513,6,37.34,-82.37,,,,
41514,6,37.62,-82.26,,,,
41517,6,37.18,-82.6,,,,
41519,6,37.6,-82.32,,,,
41520,6,37.27,-82.57,,,,
41522,6,37.3,-82.34,,,,
41524,6,37.4,-82.24,,,,
41526,6,37.32,-82.57,,,,
41527,6,37.63,-82.29,,,,
41528,6,37.54,-82.14,,,,
41531,6,37.61,-82.24,,,,
41534,6,37.27,-82.49,,,,
41535,6,37.59,-82.27,,,,
41537,6,37.17,-82.62,,,,
41538,6,37.31,-82.58,,,,
41539,6,37.49,-82.34,,,,
41540,6,37.34,-82.32,,,,
41542,6,37.31,-82.46,,,,
41543,6,37.54,-82.28,,,,
41544,6,37.59,-82.16,,,,
41547,6,37.53,-82.1,,,,
41548,6,37.38,-82.25,,,,
41549,6,37.28,-82.6,,,,
41553,6,37.5,-82.16,,,,
41554,6,37.44,-82.33,,,,
41555,6,37.54,-82.25,,,,
41557,6,37.49,-82.44,,,,
41558,6,37.54,-82.2,,,,
41559,6,37.35,-82.37,,,,
41560,6,37.32,-82.57,,,,
41561,6,37.32,-82.45,,,,
41562,6,37.42,-82.49,,,,
41563,6,37.21,-82.55,,,,
41564,6,37.62,-82.35,,,,
41566,6,37.97,-82.18,,,,
41567,6,37.56,-82.27,,,,
41568,6,37.52,-82.03,,,,
41571,6,37.63,-82.42,,,,
41572,6,37.33,-82.57,,,,
41601,6,37.61,-82.72,,,,
41602,6,37.73,-82.75,,,,
41603,6,37.58,-82.7,,,,
41604,6,37.39,-82.65,,,,
41605,6,37.55,-82.63,,,,
41606,6,37.33,-82.71,,,,
41607,6,37.62,-82.84,,,,
41612,6,37.3,-82.7,,,,
41615,6,37.55,-82.69,,,,
41616,6,37.16,-82.95,,,,
41619,6,37.48,-82.74,,,,
41621,6,37.62,-82.72,,,,
41622,6,37.51,-82.8,,,,
41630,6,37.48,-82.83,,,,
41631,6,37.49,-82.64,,,,
41632,6,37.54,-82.92,,,,
41635,6,37.53,-82.63,,,,
41636,6,37.39,-82.72,,,,
41640,6,37.54,-82.83,,,,
41642,6,37.59,-82.66,,,,
41643,6,37.46,-82.8,,,,
41645,6,37.53,-82.79,,,,
41647,6,37.42,-82.74,,,,
41649,6,37.57,-82.75,,,,
41650,6,37.35,-82.69,,,,
41651,6,37.47,-82.75,,,,
41653,6,37.67,-82.76,,,,
41655,6,37.53,-82.74,,,,
41659,6,37.58,-82.67,,,,
41660,6,37.42,-82.64,,,,
41663,6,37.58,-82.63,,,,
41666,6,37.44,-82.8,,,,
41667,6,37.32,-82.71,,,,
41669,6,37.33,-82.72,,,,
41701,6,37.25,-83.19,,,,
41702,6,37.25,-83.19,,,,
41712,6,37.37,-83.14,,,,
41713,6,37.22,-83.27,,,,
41714,6,37.16,-83.54,,,,
41719,6,37.31,-83.22,,,,
41721,6,37.34,-83.47,,,,
41722,6,37.29,-83.16,,,,
41723,6,37.25,-83.3,,,,
41725,6,37.33,-83.03,,,,
41727,6,37.34,-83.35,,,,
41729,6,37.26,-83.21,,,,
41731,6,37.13,-83.07,,,,
41735,6,37.02,-83.08,,,,
41736,6,37.36,-83.22,,,,
41739,6,37.33,-83.12,,,,
41740,6,37.33,-83.07,,,,
41743,6,37.33,-83.1,,,,
41745,6,37.33,-83.4,,,,
41746,6,37.2,-83.09,,,,
41747,6,37.24,-83.2,,,,
41749,6,37.16,-83.37,,,,
41751,6,37.2,-83.13,,,,
41754,6,37.31,-83.33,,,,
41759,6,37.22,-83.05,,,,
41760,6,37.21,-83.09,,,,
41762,6,37.22,-83.5,,,,
41763,6,37.07,-83.11,,,,
41764,6,37.13,-83.28,,,,
41766,6,37.18,-83.42,,,,
41772,6,37.39,-83,,,,
41773,6,37.21,-83.06,,,,
41774,6,37.18,-83.14,,,,
41775,6,37.12,-83.36,,,,
41776,6,37.17,-83.3,,,,
41777,6,37.07,-83.21,,,,
41778,6,37.26,-83.32,,,,
41804,6,37.14,-82.97,,,,
41810,6,37.18,-82.69,,,,
41812,6,37.24,-82.77,,,,
41815,6,37.11,-82.79,,,,
41817,6,37.35,-82.92,,,,
41819,6,37,-83.02,,,,
41821,6,37.1,-83.02,,,,
41822,6,37.33,-82.98,,,,
41824,6,37.18,-82.89,,,,
41825,6,37.16,-82.68,,,,
41826,6,37.16,-82.92,,,,
41828,6,37.33,-82.81,,,,
41831,6,37.34,-82.95,,,,
41832,6,37.14,-82.95,,,,
41833,6,37.02,-82.95,,,,
41834,6,37.24,-82.94,,,,
41835,6,37.21,-82.66,,,,
41836,6,37.3,-82.91,,,,
41837,6,37.13,-82.76,,,,
41838,6,37.16,-82.75,,,,
41839,6,37.41,-82.87,,,,
41840,6,37.21,-82.7,,,,
41843,6,37.27,-82.88,,,,
41844,6,37.33,-82.87,,,,
41845,6,37.12,-82.91,,,,
41847,6,37.21,-82.94,,,,
41848,6,37.1,-82.94,,,,
41849,6,37.17,-82.73,,,,
41855,6,37.15,-82.73,,,,
41858,6,37.11,-82.82,,,,
41859,6,37.43,-82.85,,,,
41861,6,37.4,-82.8,,,,
41862,6,37.36,-82.78,,,,
42001,6,37.07,-88.63,,,,
42002,6,37.07,-88.63,,,,
42003,6,37.07,-88.63,,,,
42020,6,36.71,-88.31,,,,
42021,6,36.79,-89.01,,,,
42022,6,37.14,-88.94,,,,
42023,6,36.87,-89.01,,,,
42024,6,37.05,-89.04,,,,
42025,6,36.85,-88.35,,,,
42027,6,36.91,-88.61,,,,
42028,6,37.21,-88.4,,,,
42029,6,37.03,-88.35,,,,
